ORDEN_ID,FECHA,PROVEEDOR_COD,SECRETARIA_COD,IMPORTE
OC-04352,2019-02-21,PROV-032,Secretaría C,849.26
OC-04353,2019-02-21,PROV-032,Secretaría C,849.26
OC-04354,2019-02-21,PROV-046,Secretaría B,4674.2
OC-04355,2019-02-21,PROV-046,Secretaría B,4674.2
OC-04356,2019-02-21,PROV-032,Secretaría B,689.28
OC-04357,2019-02-21,PROV-032,Secretaría B,689.28
OC-04358,2019-02-21,PROV-032,Secretaría B,689.28
OC-04359,2019-02-21,PROV-046,Secretaría A,1988.4
OC-04360,2019-02-21,PROV-139,Secretaría G,139.0
OC-04361,2019-02-21,PROV-032,Secretaría G,112.32
OC-04362,2019-02-21,PROV-371,Secretaría G,115.2
OC-04363,2019-02-21,PROV-046,Secretaría G,547.61
OC-04364,2019-02-21,PROV-139,Secretaría G,139.0
OC-04365,2019-02-21,PROV-032,Secretaría C,849.26
OC-04366,2019-02-21,PROV-032,Secretaría C,849.26
OC-04367,2019-02-21,PROV-046,Secretaría G,547.61
OC-04368,2019-02-21,PROV-046,Secretaría C,52.5
OC-04369,2019-02-21,PROV-010,Secretaría H,3979.0
OC-04370,2019-02-21,PROV-034,Secretaría B,1580.0
OC-04371,2019-02-21,PROV-034,Secretaría B,1580.0
OC-04372,2019-02-21,PROV-046,Secretaría G,547.61
OC-04373,2019-02-21,PROV-046,Secretaría G,547.61
OC-04374,2019-02-21,PROV-046,Secretaría G,547.61
OC-04375,2019-02-21,PROV-046,Secretaría G,547.61
OC-04376,2019-02-21,PROV-005,Secretaría B,5760.0
OC-04377,2019-02-22,PROV-023,Secretaría G,36136.0
OC-04378,2019-02-22,PROV-023,Secretaría G,36136.0
OC-04379,2019-02-22,PROV-023,Secretaría G,36136.0
OC-04380,2019-02-22,PROV-023,Secretaría G,36136.0
OC-04381,2019-02-22,PROV-023,Secretaría G,36136.0
OC-04382,2019-02-22,PROV-023,Secretaría G,36136.0
OC-04383,2019-02-22,PROV-023,Secretaría G,36136.0
OC-04384,2019-02-22,PROV-023,Secretaría G,36136.0
OC-04385,2019-02-22,PROV-023,Secretaría G,36136.0
OC-04386,2019-02-22,PROV-023,Secretaría G,36136.0
OC-04387,2019-02-22,PROV-023,Secretaría G,36136.0
OC-04388,2019-02-22,PROV-023,Secretaría G,36136.0
OC-04389,2019-02-22,PROV-023,Secretaría G,2275.0
OC-04390,2019-02-22,PROV-023,Secretaría G,36136.0
OC-04391,2019-02-22,PROV-023,Secretaría G,36136.0
OC-04392,2019-02-22,PROV-023,Secretaría G,36136.0
OC-04393,2019-02-22,PROV-023,Secretaría G,36136.0
OC-04394,2019-02-22,PROV-023,Secretaría G,36136.0
OC-04395,2019-02-22,PROV-023,Secretaría G,2275.0
OC-04396,2019-02-22,PROV-023,Secretaría G,2275.0
OC-04397,2019-02-22,PROV-023,Secretaría G,2275.0
OC-04398,2019-02-22,PROV-023,Secretaría G,2275.0
OC-04399,2019-02-22,PROV-023,Secretaría G,2275.0
OC-04400,2019-02-22,PROV-023,Secretaría G,36136.0
OC-04401,2019-02-22,PROV-023,Secretaría G,36136.0
OC-04402,2019-02-22,PROV-023,Secretaría G,36136.0
OC-04403,2019-02-22,PROV-007,Secretaría B,1863.0
OC-04404,2019-02-22,PROV-050,Secretaría B,7142.0
OC-04405,2019-02-22,PROV-050,Secretaría B,7142.0
OC-04406,2019-02-22,PROV-218,Secretaría B,550.0
OC-04407,2019-02-22,PROV-476,Secretaría C,30000.0
OC-04408,2019-02-22,PROV-047,Secretaría D,2026.5
OC-04409,2019-02-22,PROV-113,Secretaría C,3849.46
OC-04410,2019-02-22,PROV-113,Secretaría C,3849.46
OC-04411,2019-02-22,PROV-050,Secretaría C,3571.0
OC-04412,2019-02-22,PROV-050,Secretaría C,3571.0
OC-04413,2019-02-22,PROV-050,Secretaría C,3571.0
OC-04414,2019-02-22,PROV-050,Secretaría C,3571.0
OC-04415,2019-02-22,PROV-050,Secretaría C,3571.0
OC-04416,2019-02-22,PROV-448,Secretaría C,40690.0
OC-04417,2019-02-22,PROV-030,Secretaría C,3350.0
OC-04418,2019-02-22,PROV-050,Secretaría B,7142.0
OC-04419,2019-02-22,PROV-027,Secretaría G,3680.0
OC-04420,2019-02-22,PROV-050,Secretaría B,7142.0
OC-04421,2019-02-22,PROV-050,Secretaría B,7142.0
OC-04422,2019-02-22,PROV-050,Secretaría B,7142.0
OC-04423,2019-02-22,PROV-050,Secretaría B,7142.0
OC-04424,2019-02-22,PROV-246,Secretaría G,5142.34
OC-04425,2019-02-22,PROV-246,Secretaría G,5142.34
OC-04426,2019-02-22,PROV-246,Secretaría G,5142.34
OC-04427,2019-02-22,PROV-007,Secretaría B,1863.0
OC-04428,2019-02-22,PROV-175,Secretaría D,2740.0
OC-04429,2019-02-25,PROV-027,Secretaría B,4134.0
OC-04430,2019-02-25,PROV-096,Secretaría C,3451.48
OC-04431,2019-02-25,PROV-096,Secretaría C,3451.48
OC-04432,2019-02-25,PROV-096,Secretaría C,3451.48
OC-04433,2019-02-25,PROV-096,Secretaría C,3451.48
OC-04434,2019-02-25,PROV-096,Secretaría C,3451.48
OC-04435,2019-02-25,PROV-096,Secretaría C,3451.48
OC-04436,2019-02-25,PROV-096,Secretaría C,3451.48
OC-04437,2019-02-25,PROV-096,Secretaría C,3451.48
OC-04438,2019-02-25,PROV-096,Secretaría C,3451.48
OC-04439,2019-02-25,PROV-096,Secretaría C,3451.48
OC-04440,2019-02-25,PROV-096,Secretaría C,3451.48
OC-04441,2019-02-25,PROV-096,Secretaría C,3451.48
OC-04442,2019-02-25,PROV-096,Secretaría C,3451.48
OC-04443,2019-02-25,PROV-096,Secretaría C,3451.48
OC-04444,2019-02-25,PROV-096,Secretaría C,10535.13
OC-04445,2019-02-25,PROV-096,Secretaría C,3451.48
OC-04446,2019-02-25,PROV-096,Secretaría C,10535.13
OC-04447,2019-02-25,PROV-096,Secretaría C,10535.13
OC-04448,2019-02-25,PROV-096,Secretaría C,10535.13
OC-04449,2019-02-25,PROV-096,Secretaría C,10535.13
OC-04450,2019-02-25,PROV-096,Secretaría C,10535.13
OC-04451,2019-02-25,PROV-096,Secretaría C,10535.13
OC-04452,2019-02-25,PROV-096,Secretaría C,10535.13
OC-04453,2019-02-25,PROV-096,Secretaría C,10535.13
OC-04454,2019-02-25,PROV-096,Secretaría C,10535.13
OC-04455,2019-02-25,PROV-096,Secretaría C,10535.13
OC-04456,2019-02-25,PROV-096,Secretaría C,3451.48
OC-04457,2019-02-25,PROV-096,Secretaría C,10535.13
OC-04458,2019-02-25,PROV-096,Secretaría C,10535.13
OC-04459,2019-02-25,PROV-096,Secretaría C,10535.13
OC-04460,2019-02-25,PROV-096,Secretaría C,10535.13
OC-04461,2019-02-25,PROV-096,Secretaría C,10535.13
OC-04462,2019-02-25,PROV-096,Secretaría C,10535.13
OC-04463,2019-02-25,PROV-096,Secretaría C,10535.13
OC-04464,2019-02-25,PROV-096,Secretaría C,10535.13
OC-04465,2019-02-25,PROV-096,Secretaría C,10535.13
OC-04466,2019-02-25,PROV-096,Secretaría C,10535.13
OC-04467,2019-02-25,PROV-096,Secretaría C,3451.48
OC-04468,2019-02-25,PROV-047,Secretaría H,2784.35
OC-04469,2019-02-25,PROV-096,Secretaría C,3451.48
OC-04470,2019-02-25,PROV-096,Secretaría G,2162.31
OC-04471,2019-02-25,PROV-096,Secretaría G,2162.31
OC-04472,2019-02-25,PROV-096,Secretaría G,2162.31
OC-04473,2019-02-25,PROV-096,Secretaría G,2162.31
OC-04474,2019-02-25,PROV-096,Secretaría G,2162.31
OC-04475,2019-02-25,PROV-096,Secretaría G,2162.31
OC-04476,2019-02-25,PROV-084,Secretaría B,19230.0
OC-04477,2019-02-25,PROV-199,Secretaría E,135000.0
OC-04478,2019-02-25,PROV-084,Secretaría B,22640.0
OC-04479,2019-02-25,PROV-084,Secretaría B,22640.0
OC-04480,2019-02-25,PROV-027,Secretaría B,1921.18
OC-04481,2019-02-25,PROV-320,Secretaría B,2200.0
OC-04482,2019-02-25,PROV-222,Secretaría B,29730.0
OC-04483,2019-02-25,PROV-070,Secretaría C,956.0
OC-04484,2019-02-25,PROV-121,Secretaría C,64200.0
OC-04485,2019-02-25,PROV-389,Secretaría A,2500.0
OC-04486,2019-02-25,PROV-096,Secretaría C,10535.13
OC-04487,2019-02-25,PROV-096,Secretaría G,2162.31
OC-04488,2019-02-25,PROV-096,Secretaría C,3451.48
OC-04489,2019-02-25,PROV-096,Secretaría G,2162.31
OC-04490,2019-02-25,PROV-096,Secretaría G,2162.31
OC-04491,2019-02-25,PROV-096,Secretaría C,3451.48
OC-04492,2019-02-25,PROV-096,Secretaría C,3451.48
OC-04493,2019-02-25,PROV-096,Secretaría C,3451.48
OC-04494,2019-02-25,PROV-096,Secretaría C,3451.48
OC-04495,2019-02-25,PROV-096,Secretaría C,3451.48
OC-04496,2019-02-25,PROV-096,Secretaría C,3451.48
OC-04497,2019-02-25,PROV-096,Secretaría C,3451.48
OC-04498,2019-02-25,PROV-096,Secretaría C,3451.48
OC-04499,2019-02-25,PROV-047,Secretaría H,2784.35
OC-04500,2019-02-25,PROV-047,Secretaría H,2784.35
OC-04501,2019-02-25,PROV-047,Secretaría H,2784.35
OC-04502,2019-02-25,PROV-047,Secretaría H,2784.35
OC-04503,2019-02-25,PROV-047,Secretaría H,2784.35
OC-04504,2019-02-25,PROV-047,Secretaría H,2784.35
OC-04505,2019-02-25,PROV-047,Secretaría H,2784.35
OC-04506,2019-02-25,PROV-047,Secretaría H,2784.35
OC-04507,2019-02-25,PROV-096,Secretaría G,2162.31
OC-04508,2019-02-25,PROV-096,Secretaría G,2162.31
OC-04509,2019-02-25,PROV-096,Secretaría C,10535.13
OC-04510,2019-02-25,PROV-096,Secretaría C,10535.13
OC-04511,2019-02-25,PROV-096,Secretaría C,10535.13
OC-04512,2019-02-25,PROV-096,Secretaría C,1709.42
OC-04513,2019-02-25,PROV-096,Secretaría C,1709.42
OC-04514,2019-02-25,PROV-096,Secretaría C,1709.42
OC-04515,2019-02-25,PROV-096,Secretaría C,1709.42
OC-04516,2019-02-25,PROV-096,Secretaría C,1709.42
OC-04517,2019-02-25,PROV-018,Secretaría C,7813.65
OC-04518,2019-02-25,PROV-018,Secretaría C,7813.65
OC-04519,2019-02-25,PROV-018,Secretaría C,7813.65
OC-04520,2019-02-25,PROV-018,Secretaría C,7813.65
OC-04521,2019-02-25,PROV-018,Secretaría C,7813.65
OC-04522,2019-02-25,PROV-018,Secretaría C,7813.65
OC-04523,2019-02-25,PROV-018,Secretaría C,7813.65
OC-04524,2019-02-25,PROV-033,Secretaría C,6733.02
OC-04525,2019-02-25,PROV-033,Secretaría C,6733.02
OC-04526,2019-02-25,PROV-033,Secretaría C,6733.02
OC-04527,2019-02-25,PROV-033,Secretaría C,6733.02
OC-04528,2019-02-25,PROV-033,Secretaría C,6733.02
OC-04529,2019-02-25,PROV-096,Secretaría C,1709.42
OC-04530,2019-02-25,PROV-033,Secretaría C,6733.02
OC-04531,2019-02-25,PROV-096,Secretaría C,1709.42
OC-04532,2019-02-25,PROV-096,Secretaría C,1709.42
OC-04533,2019-02-25,PROV-096,Secretaría C,10535.13
OC-04534,2019-02-25,PROV-232,Secretaría C,38998.0
OC-04535,2019-02-25,PROV-232,Secretaría C,38998.0
OC-04536,2019-02-25,PROV-055,Secretaría G,490.0
OC-04537,2019-02-25,PROV-472,Secretaría I,2500.0
OC-04538,2019-02-25,PROV-418,Secretaría C,31433.38
OC-04539,2019-02-25,PROV-102,Secretaría D,96800.0
OC-04540,2019-02-25,PROV-218,Secretaría C,1000.0
OC-04541,2019-02-25,PROV-045,Secretaría B,1579.1
OC-04542,2019-02-25,PROV-087,Secretaría B,10970.0
OC-04543,2019-02-25,PROV-127,Secretaría B,34200.0
OC-04544,2019-02-25,PROV-127,Secretaría B,5324.0
OC-04545,2019-02-25,PROV-096,Secretaría C,1709.42
OC-04546,2019-02-25,PROV-096,Secretaría C,1709.42
OC-04547,2019-02-25,PROV-096,Secretaría C,1709.42
OC-04548,2019-02-25,PROV-096,Secretaría C,1709.42
OC-04549,2019-02-25,PROV-096,Secretaría C,1709.42
OC-04550,2019-02-25,PROV-096,Secretaría C,1709.42
OC-04551,2019-02-25,PROV-021,Secretaría G,2000.0
OC-04552,2019-02-25,PROV-096,Secretaría C,1709.42
OC-04553,2019-02-25,PROV-021,Secretaría G,2000.0
OC-04554,2019-02-25,PROV-096,Secretaría C,10535.13
OC-04555,2019-02-25,PROV-096,Secretaría C,10535.13
OC-04556,2019-02-25,PROV-096,Secretaría C,10535.13
OC-04557,2019-02-25,PROV-096,Secretaría C,10535.13
OC-04558,2019-02-25,PROV-096,Secretaría C,10535.13
OC-04559,2019-02-25,PROV-096,Secretaría C,10535.13
OC-04560,2019-02-25,PROV-096,Secretaría C,10535.13
OC-04561,2019-02-25,PROV-096,Secretaría C,10535.13
OC-04562,2019-02-25,PROV-096,Secretaría C,10535.13
OC-04563,2019-02-25,PROV-096,Secretaría C,10535.13
OC-04564,2019-02-25,PROV-096,Secretaría C,10535.13
OC-04565,2019-02-25,PROV-096,Secretaría C,10535.13
OC-04566,2019-02-25,PROV-096,Secretaría C,10535.13
OC-04567,2019-02-25,PROV-096,Secretaría C,10535.13
OC-04568,2019-02-25,PROV-096,Secretaría C,10535.13
OC-04569,2019-02-25,PROV-021,Secretaría G,2000.0
OC-04570,2019-02-25,PROV-096,Secretaría C,10535.13
OC-04571,2019-02-25,PROV-033,Secretaría C,8695.0
OC-04572,2019-02-25,PROV-033,Secretaría C,8695.0
OC-04573,2019-02-25,PROV-096,Secretaría C,10535.13
OC-04574,2019-02-25,PROV-021,Secretaría G,2000.0
OC-04575,2019-02-25,PROV-021,Secretaría G,2000.0
OC-04576,2019-02-25,PROV-021,Secretaría G,2000.0
OC-04577,2019-02-25,PROV-033,Secretaría C,8695.0
OC-04578,2019-02-25,PROV-021,Secretaría G,2000.0
OC-04579,2019-02-25,PROV-021,Secretaría G,2000.0
OC-04580,2019-02-25,PROV-021,Secretaría G,2000.0
OC-04581,2019-02-25,PROV-021,Secretaría G,2000.0
OC-04582,2019-02-25,PROV-021,Secretaría G,2000.0
OC-04583,2019-02-25,PROV-021,Secretaría G,2000.0
OC-04584,2019-02-25,PROV-021,Secretaría G,2000.0
OC-04585,2019-02-25,PROV-096,Secretaría C,1609.2
OC-04586,2019-02-25,PROV-096,Secretaría C,1609.2
OC-04587,2019-02-25,PROV-096,Secretaría C,1609.2
OC-04588,2019-02-25,PROV-127,Secretaría B,20760.0
OC-04589,2019-02-25,PROV-127,Secretaría B,20760.0
OC-04590,2019-02-25,PROV-033,Secretaría C,8695.0
OC-04591,2019-02-25,PROV-033,Secretaría C,8695.0
OC-04592,2019-02-25,PROV-021,Secretaría G,2000.0
OC-04593,2019-02-26,PROV-002,Secretaría C,85401.5
OC-04594,2019-02-26,PROV-002,Secretaría C,85401.5
OC-04595,2019-02-26,PROV-002,Secretaría C,85401.5
OC-04596,2019-02-26,PROV-002,Secretaría C,85401.5
OC-04597,2019-02-26,PROV-002,Secretaría C,85401.5
OC-04598,2019-02-26,PROV-002,Secretaría C,85401.5
OC-04599,2019-02-26,PROV-002,Secretaría C,85401.5
OC-04600,2019-02-26,PROV-002,Secretaría C,85401.5
OC-04601,2019-02-26,PROV-002,Secretaría C,14014.5
OC-04602,2019-02-26,PROV-002,Secretaría C,85401.5
OC-04603,2019-02-26,PROV-002,Secretaría C,85401.5
OC-04604,2019-02-26,PROV-002,Secretaría C,85401.5
OC-04605,2019-02-26,PROV-002,Secretaría C,14014.5
OC-04606,2019-02-26,PROV-002,Secretaría C,14014.5
OC-04607,2019-02-26,PROV-002,Secretaría C,14014.5
OC-04608,2019-02-26,PROV-002,Secretaría C,14014.5
OC-04609,2019-02-26,PROV-002,Secretaría C,85401.5
OC-04610,2019-02-26,PROV-002,Secretaría C,85401.5
OC-04611,2019-02-26,PROV-002,Secretaría C,85401.5
OC-04612,2019-02-26,PROV-002,Secretaría C,85401.5
OC-04613,2019-02-26,PROV-002,Secretaría C,85401.5
OC-04614,2019-02-26,PROV-002,Secretaría C,14014.5
OC-04615,2019-02-26,PROV-002,Secretaría C,85401.5
OC-04616,2019-02-26,PROV-002,Secretaría C,85401.5
OC-04617,2019-02-26,PROV-002,Secretaría C,85401.5
OC-04618,2019-02-26,PROV-002,Secretaría C,85401.5
OC-04619,2019-02-26,PROV-002,Secretaría C,85401.5
OC-04620,2019-02-26,PROV-002,Secretaría C,85401.5
OC-04621,2019-02-26,PROV-002,Secretaría C,85401.5
OC-04622,2019-02-26,PROV-002,Secretaría C,85401.5
OC-04623,2019-02-26,PROV-002,Secretaría C,85401.5
OC-04624,2019-02-26,PROV-002,Secretaría C,85401.5
OC-04625,2019-02-26,PROV-002,Secretaría C,85401.5
OC-04626,2019-02-26,PROV-002,Secretaría C,85401.5
OC-04627,2019-02-26,PROV-002,Secretaría C,85401.5
OC-04628,2019-02-26,PROV-002,Secretaría C,85401.5
OC-04629,2019-02-26,PROV-002,Secretaría C,85401.5
OC-04630,2019-02-26,PROV-002,Secretaría C,85401.5
OC-04631,2019-02-26,PROV-002,Secretaría C,85401.5
OC-04632,2019-02-26,PROV-002,Secretaría C,85401.5
OC-04633,2019-02-26,PROV-002,Secretaría C,14014.5
OC-04634,2019-02-26,PROV-002,Secretaría C,22233.0
OC-04635,2019-02-26,PROV-002,Secretaría C,14014.5
OC-04636,2019-02-26,PROV-002,Secretaría C,22233.0
OC-04637,2019-02-26,PROV-002,Secretaría C,22233.0
OC-04638,2019-02-26,PROV-002,Secretaría C,22233.0
OC-04639,2019-02-26,PROV-002,Secretaría C,22233.0
OC-04640,2019-02-26,PROV-002,Secretaría C,22233.0
OC-04641,2019-02-26,PROV-002,Secretaría C,22233.0
OC-04642,2019-02-26,PROV-002,Secretaría C,22233.0
OC-04643,2019-02-26,PROV-002,Secretaría C,22233.0
OC-04644,2019-02-26,PROV-002,Secretaría C,22233.0
OC-04645,2019-02-26,PROV-002,Secretaría C,22233.0
OC-04646,2019-02-26,PROV-002,Secretaría C,22233.0
OC-04647,2019-02-26,PROV-002,Secretaría C,22233.0
OC-04648,2019-02-26,PROV-002,Secretaría C,22233.0
OC-04649,2019-02-26,PROV-002,Secretaría C,22233.0
OC-04650,2019-02-26,PROV-002,Secretaría C,22233.0
OC-04651,2019-02-26,PROV-002,Secretaría C,85401.5
OC-04652,2019-02-26,PROV-002,Secretaría C,22233.0
OC-04653,2019-02-26,PROV-002,Secretaría C,22233.0
OC-04654,2019-02-26,PROV-002,Secretaría C,22233.0
OC-04655,2019-02-26,PROV-002,Secretaría C,22233.0
OC-04656,2019-02-26,PROV-002,Secretaría C,22233.0
OC-04657,2019-02-26,PROV-002,Secretaría C,22233.0
OC-04658,2019-02-26,PROV-002,Secretaría C,14014.5
OC-04659,2019-02-26,PROV-002,Secretaría C,14014.5
OC-04660,2019-02-26,PROV-002,Secretaría C,14014.5
OC-04661,2019-02-26,PROV-002,Secretaría C,14014.5
OC-04662,2019-02-26,PROV-002,Secretaría C,14014.5
OC-04663,2019-02-26,PROV-002,Secretaría C,14014.5
OC-04664,2019-02-26,PROV-002,Secretaría C,14014.5
OC-04665,2019-02-26,PROV-002,Secretaría C,14014.5
OC-04666,2019-02-26,PROV-002,Secretaría C,14014.5
OC-04667,2019-02-26,PROV-002,Secretaría C,14014.5
OC-04668,2019-02-26,PROV-002,Secretaría C,14014.5
OC-04669,2019-02-26,PROV-002,Secretaría C,14014.5
OC-04670,2019-02-26,PROV-002,Secretaría C,14014.5
OC-04671,2019-02-26,PROV-002,Secretaría C,14014.5
OC-04672,2019-02-26,PROV-002,Secretaría C,22233.0
OC-04673,2019-02-26,PROV-002,Secretaría C,22233.0
OC-04674,2019-02-26,PROV-002,Secretaría C,22233.0
OC-04675,2019-02-26,PROV-002,Secretaría C,22233.0
OC-04676,2019-02-26,PROV-002,Secretaría C,22233.0
OC-04677,2019-02-26,PROV-002,Secretaría C,14014.5
OC-04678,2019-02-26,PROV-002,Secretaría C,85401.5
OC-04679,2019-02-26,PROV-002,Secretaría C,62343.0
OC-04680,2019-02-26,PROV-002,Secretaría C,85401.5
OC-04681,2019-02-26,PROV-002,Secretaría C,62343.0
OC-04682,2019-02-26,PROV-002,Secretaría C,62343.0
OC-04683,2019-02-26,PROV-002,Secretaría C,62343.0
OC-04684,2019-02-26,PROV-002,Secretaría C,62343.0
OC-04685,2019-02-26,PROV-002,Secretaría C,62343.0
OC-04686,2019-02-26,PROV-002,Secretaría C,62343.0
OC-04687,2019-02-26,PROV-002,Secretaría C,62343.0
OC-04688,2019-02-26,PROV-002,Secretaría C,62343.0
OC-04689,2019-02-26,PROV-002,Secretaría C,62343.0
OC-04690,2019-02-26,PROV-002,Secretaría C,62343.0
OC-04691,2019-02-26,PROV-002,Secretaría C,62343.0
OC-04692,2019-02-26,PROV-002,Secretaría C,62343.0
OC-04693,2019-02-26,PROV-002,Secretaría C,62343.0
OC-04694,2019-02-26,PROV-002,Secretaría C,62343.0
OC-04695,2019-02-26,PROV-002,Secretaría C,62343.0
OC-04696,2019-02-26,PROV-002,Secretaría C,62343.0
OC-04697,2019-02-26,PROV-002,Secretaría C,62343.0
OC-04698,2019-02-26,PROV-002,Secretaría C,62343.0
OC-04699,2019-02-26,PROV-002,Secretaría C,62343.0
OC-04700,2019-02-26,PROV-002,Secretaría C,62343.0
OC-04701,2019-02-26,PROV-002,Secretaría C,62343.0
OC-04702,2019-02-26,PROV-002,Secretaría C,1495.0
OC-04703,2019-02-26,PROV-002,Secretaría C,22233.0
OC-04704,2019-02-26,PROV-103,Secretaría B,9450.0
OC-04705,2019-02-26,PROV-090,Secretaría A,5273.54
OC-04706,2019-02-26,PROV-090,Secretaría A,5273.54
OC-04707,2019-02-26,PROV-090,Secretaría A,5273.54
OC-04708,2019-02-26,PROV-050,Secretaría A,7000.0
OC-04709,2019-02-26,PROV-002,Secretaría C,28875.0
OC-04710,2019-02-26,PROV-002,Secretaría C,10115.0
OC-04711,2019-02-26,PROV-002,Secretaría C,62343.0
OC-04712,2019-02-26,PROV-002,Secretaría C,10115.0
OC-04713,2019-02-26,PROV-002,Secretaría C,10115.0
OC-04714,2019-02-26,PROV-002,Secretaría C,10115.0
OC-04715,2019-02-26,PROV-002,Secretaría C,10115.0
OC-04716,2019-02-26,PROV-002,Secretaría C,10115.0
OC-04717,2019-02-26,PROV-002,Secretaría C,10115.0
OC-04718,2019-02-26,PROV-002,Secretaría C,10115.0
OC-04719,2019-02-26,PROV-002,Secretaría C,1495.0
OC-04720,2019-02-26,PROV-002,Secretaría C,1495.0
OC-04721,2019-02-26,PROV-002,Secretaría C,10115.0
OC-04722,2019-02-26,PROV-002,Secretaría C,62343.0
OC-04723,2019-02-26,PROV-002,Secretaría C,62343.0
OC-04724,2019-02-26,PROV-002,Secretaría C,62343.0
OC-04725,2019-02-26,PROV-002,Secretaría C,6642.5
OC-04726,2019-02-26,PROV-002,Secretaría C,6642.5
OC-04727,2019-02-26,PROV-002,Secretaría C,6642.5
OC-04728,2019-02-26,PROV-002,Secretaría C,85401.5
OC-04729,2019-02-26,PROV-002,Secretaría C,85401.5
OC-04730,2019-02-26,PROV-002,Secretaría C,85401.5
OC-04731,2019-02-26,PROV-002,Secretaría C,85401.5
OC-04732,2019-02-26,PROV-002,Secretaría C,85401.5
OC-04733,2019-02-26,PROV-002,Secretaría C,6642.5
OC-04734,2019-02-26,PROV-002,Secretaría C,85401.5
OC-04735,2019-02-26,PROV-002,Secretaría C,85401.5
OC-04736,2019-02-26,PROV-002,Secretaría C,85401.5
OC-04737,2019-02-26,PROV-002,Secretaría C,85401.5
OC-04738,2019-02-26,PROV-002,Secretaría C,85401.5
OC-04739,2019-02-26,PROV-002,Secretaría C,85401.5
OC-04740,2019-02-26,PROV-002,Secretaría C,85401.5
OC-04741,2019-02-26,PROV-002,Secretaría C,85401.5
OC-04742,2019-02-26,PROV-002,Secretaría C,85401.5
OC-04743,2019-02-26,PROV-002,Secretaría C,85401.5
OC-04744,2019-02-26,PROV-002,Secretaría C,6642.5
OC-04745,2019-02-26,PROV-002,Secretaría C,6642.5
OC-04746,2019-02-26,PROV-103,Secretaría C,25380.0
OC-04747,2019-02-26,PROV-002,Secretaría C,62343.0
OC-04748,2019-02-26,PROV-002,Secretaría C,62343.0
OC-04749,2019-02-26,PROV-002,Secretaría C,62343.0
OC-04750,2019-02-26,PROV-002,Secretaría C,62343.0
OC-04751,2019-02-26,PROV-002,Secretaría C,62343.0
OC-04752,2019-02-26,PROV-002,Secretaría C,62343.0
OC-04753,2019-02-26,PROV-002,Secretaría C,62343.0
OC-04754,2019-02-26,PROV-002,Secretaría C,62343.0
OC-04755,2019-02-26,PROV-002,Secretaría C,62343.0
OC-04756,2019-02-26,PROV-002,Secretaría C,62343.0
OC-04757,2019-02-26,PROV-002,Secretaría C,62343.0
OC-04758,2019-02-26,PROV-002,Secretaría C,62343.0
OC-04759,2019-02-26,PROV-002,Secretaría C,62343.0
OC-04760,2019-02-26,PROV-002,Secretaría C,62343.0
OC-04761,2019-02-26,PROV-002,Secretaría C,62343.0
OC-04762,2019-02-26,PROV-002,Secretaría C,6642.5
OC-04763,2019-02-26,PROV-002,Secretaría C,6642.5
OC-04764,2019-02-26,PROV-002,Secretaría C,6642.5
OC-04765,2019-02-26,PROV-002,Secretaría C,6642.5
OC-04766,2019-02-26,PROV-002,Secretaría C,85401.5
OC-04767,2019-02-26,PROV-002,Secretaría C,22233.0
OC-04768,2019-02-26,PROV-020,Secretaría A,984.19
OC-04769,2019-02-26,PROV-002,Secretaría C,52742.0
OC-04770,2019-02-26,PROV-020,Secretaría A,984.19
OC-04771,2019-02-26,PROV-020,Secretaría A,984.19
OC-04772,2019-02-26,PROV-020,Secretaría A,3150.0
OC-04773,2019-02-26,PROV-034,Secretaría A,1885.0
OC-04774,2019-02-26,PROV-034,Secretaría A,1885.0
OC-04775,2019-02-26,PROV-034,Secretaría A,995.0
OC-04776,2019-02-26,PROV-020,Secretaría A,2980.0
OC-04777,2019-02-26,PROV-034,Secretaría A,1100.0
OC-04778,2019-02-26,PROV-020,Secretaría A,984.19
OC-04779,2019-02-26,PROV-034,Secretaría A,1100.0
OC-04780,2019-02-26,PROV-020,Secretaría A,1223.23
OC-04781,2019-02-26,PROV-034,Secretaría A,9335.0
OC-04782,2019-02-26,PROV-034,Secretaría A,9335.0
OC-04783,2019-02-26,PROV-034,Secretaría A,9335.0
OC-04784,2019-02-26,PROV-034,Secretaría A,9335.0
OC-04785,2019-02-26,PROV-034,Secretaría A,9335.0
OC-04786,2019-02-26,PROV-034,Secretaría A,9335.0
OC-04787,2019-02-26,PROV-034,Secretaría A,9335.0
